============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  K(15.2 GeV) ==> Podk³adka+Tarcza(  23 um) ================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  222 19 .1519074E+11   2300022E-01  .8431E+00  .4982E+01   .9999999 -.0000262  .0000716
T  223 19 .1519042E+11   2300007E-01  .1464E+02 -.1288E+02   .9999999  .0002086 -.0001966
T  224 19 .1518928E+11   2300023E-01 -.2000E+01 -.1937E+02   .9999999 -.0000096 -.0001471
T  225 19 .1519156E+11   2300009E-01  .1631E+02 -.2658E+00   .9999999  .0000140 -.0001160
T  226 19 .1519084E+11   2300023E-01  .5937E+02 -.1208E+02   .9999999  .0001202  .0000104
T  227 19 .1519080E+11   2300002E-01 -.1567E+02  .1675E+01   .9999999 -.0003877  .0000178
T  228 19 .1519105E+11   2300014E-01  .1279E+01 -.5298E+01   .9999999 -.0000337  .0000278
T  229 19 .1518961E+11   2300019E-01 -.4222E+00  .6289E+01   .9999999  .0002805 -.0000377
T  230 19 .1518909E+11   2300011E-01 -.1097E+01  .2152E+02   .9999999 -.0000811  .0002330
T  231 19 .1519012E+11   2300014E-01 -.1797E+02 -.9383E+01   .9999999 -.0001046 -.0000249
T  232 19 .1519100E+11   2300004E-01 -.2001E+01 -.1110E+02   .9999999 -.0002477 -.0000355
T  233 19 .1518959E+11   2300004E-01  .1554E+02 -.2484E+02   .9999999 -.0000150 -.0000280
T  234 19 .1518962E+11   2300004E-01 -.2788E+01 -.1095E+02   .9999999  .0000165 -.0000326
T  235 19 .1519001E+11   2300012E-01  .6860E+01 -.8759E+01   .9999999  .0000502 -.0001769
T  236 19 .1518918E+11   2300023E-01 -.1565E+02  .1609E+02   .9999999 -.0000693  .0002465
T  237 19 .1518922E+11   2300011E-01 -.2019E+02 -.7783E+01   .9999999 -.0002328 -.0000353
T  238 19 .1518965E+11   2300011E-01 -.1647E+01 -.3569E+00   .9999999 -.0001068  .0001059
T  239 19 .1518947E+11   2300008E-01 -.5210E+02 -.2143E+02   .9999997 -.0006579 -.0003620
T  240 19 .1518978E+11   2300011E-01  .1575E+02 -.1933E+01   .9999999  .0004021 -.0002145
T  241 19 .1519049E+11   2300003E-01 -.7381E+01 -.1537E+02   .9999999 -.0002392 -.0000516
T  242 19 .1519002E+11   2300006E-01 -.7085E+01  .2075E+02   .9999999  .0002271  .0004001
T  243 19 .1519031E+11   2300019E-01  .1677E+02  .3586E+02   .9999999  .0002629  .0002454
T  244 19 .1518968E+11   2300015E-01 -.9613E+01  .1626E+01   .9999999 -.0001813  .0001432
T  245 19 .1518899E+11   2300022E-01 -.4943E+02  .5359E+02   .9999998 -.0004595  .0004125
T  246 19 .1519034E+11   2300000E-01  .4818E+00 -.1025E+02   .9999999  .0000017 -.0002338
T  247 19 .1519092E+11   2300009E-01 -.1405E+00  .2262E+01   .9999999  .0000461  .0000101
T  248 19 .1518971E+11   2300020E-01  .1280E+02  .4803E+00   .9999999  .0000480 -.0000799
T  249 19 .1519066E+11   2300019E-01 -.1199E+02 -.1193E+02   .9999999 -.0001965 -.0000598
T  250 19 .1518869E+11   2300012E-01  .6417E+01  .9287E+01   .9999999  .0001901  .0002301
T  251 19 .1518984E+11   2300015E-01  .7507E+01  .3979E+01   .9999999  .0001463 -.0000236
T  252 19 .1519206E+11   2300009E-01 -.1474E+02  .5334E+01   .9999999 -.0002680  .0001654
T  253 19 .1519007E+11   2300014E-01 -.2976E+00 -.1009E+02   .9999999  .0000005 -.0000336
T  254 19 .1518730E+11   2300021E-01 -.8776E+01  .2209E+02   .9999999 -.0001078  .0000723
T  255 19 .1518871E+11   2300001E-01 -.4034E+01 -.6218E+01   .9999999 -.0001388  .0000208
T  256 19 .1518993E+11   2300015E-01 -.3082E+01 -.1911E+02   .9999999 -.0000053 -.0001222
T  257 19 .1518917E+11   2300019E-01 -.6108E+01 -.5373E+01   .9999999 -.0001368 -.0000474
T  258 19 .1519052E+11   2300001E-01 -.1001E+02 -.7595E+01   .9999999 -.0001282 -.0000860
T  259 19 .1519052E+11   2300010E-01 -.7566E+01 -.9312E+01   .9999999 -.0001784 -.0002073
T  260 19 .1518899E+11   2300010E-01  .8887E+00  .9436E+01   .9999999  .0000280  .0002048
T  261 19 .1518981E+11   2300001E-01 -.3906E-01  .1170E+02   .9999999  .0000199  .0001551
T  262 19 .1518911E+11   2300009E-01  .8548E+01 -.7260E+01   .9999999  .0002279 -.0001182
T  263 19 .1518998E+11   2300009E-01 -.8078E+00 -.1086E+02   .9999999 -.0000085 -.0001384
T  264 19 .1518976E+11   2300021E-01  .2393E+00  .6698E+00   .9999999  .0000864  .0000813
T  265 19 .1518829E+11   2300006E-01  .1812E+01  .6108E+01   .9999999 -.0000828  .0000686
T  266 19 .1519067E+11   2300009E-01 -.6422E+01 -.3583E+01   .9999999  .0000030 -.0000624
T  267 19 .1519023E+11   2300013E-01 -.1741E+01  .1250E+02   .9999999 -.0000964  .0001590
T  268 19 .1519029E+11   2300010E-01  .1094E+02  .9896E+01   .9999999  .0000219  .0000708
T  269 19 .1518966E+11   2300009E-01  .1451E+01 -.1143E+02   .9999999 -.0000165 -.0002875
T  270 19 .1519097E+11   2300001E-01 -.1087E+01 -.8751E+01   .9999999  .0000020 -.0000732
T  271 19 .1519181E+11   2300001E-01  .1141E+02 -.9245E+01   .9999999  .0001051 -.0001841
T  272 19 .1519008E+11   2300019E-01 -.8147E+01 -.8380E+01   .9999999  .0000119 -.0000653
T  273 19 .1518943E+11   2300016E-01  .6430E+01  .2857E+01   .9999999  .0001468 -.0001193
T  274 19 .1519116E+11   2300021E-01 -.8104E+01 -.3587E+01   .9999999 -.0000438 -.0000015
T  275 19 .1519100E+11   2300022E-01  .7452E+01 -.1254E+01   .9999999  .0001057  .0000364
T  276 19 .1518943E+11   2300019E-01 -.5276E+01  .1089E+02   .9999999 -.0000734  .0000176
T  277 19 .1518832E+11   2300012E-01 -.3162E+02 -.3356E+02   .9999998 -.0004453 -.0003899
T  278 19 .1518930E+11   2300021E-01 -.6380E+00  .3008E+00   .9999999  .0000813  .0000334
T  279 19 .1519099E+11   2300013E-01 -.1008E+02 -.9273E+00   .9999999 -.0001815  .0000054
T  280 19 .1519074E+11   2300016E-01  .6388E+01  .2322E+01   .9999999  .0000517  .0001085
T  281 19 .1519041E+11   2300010E-01  .1145E+01 -.8853E+01   .9999999 -.0000296 -.0001063
T  282 19 .1519006E+11   2300004E-01 -.5155E+01  .1279E+02   .9999999 -.0000019  .0003407
T  283 19 .1519035E+11   2300015E-01 -.2386E+02 -.5439E+02   .9999998 -.0001579 -.0005399
T  284 19 .1518875E+11   2300009E-01  .8232E+01  .1135E+01   .9999999  .0000757 -.0000226
T  285 19 .1518926E+11   2300002E-01  .2910E+02  .1594E+02   .9999999  .0004805  .0002435
T  286 19 .1518926E+11   2300015E-01  .3770E+01 -.2035E+02   .9999999 -.0000179 -.0001501
T  287 19 .1519109E+11   2300012E-01 -.7014E+01 -.5135E+01   .9999999 -.0000340  .0000889
T  288 19 .1518958E+11   2300016E-01  .2942E+01 -.1400E+01   .9999999  .0001203 -.0000625
T  289 19 .1518923E+11   2300022E-01  .7145E+01 -.1877E+01   .9999999  .0000947 -.0000456
T  290 19 .1518906E+11   2300000E-01 -.8582E+01 -.2265E+02   .9999999 -.0000765 -.0002828
T  291 19 .1519092E+11   2300019E-01  .2516E+00  .5700E+01   .9999999 -.0000276  .0001018
T  292 19 .1518931E+11   2300009E-01  .1764E+01  .1759E+01   .9999999  .0000838 -.0002559
T  293 19 .1519018E+11   2300004E-01  .1003E+02  .7907E+01   .9999999  .0001399  .0001089
T  294 19 .1518940E+11   2300002E-01  .3638E+01 -.1021E+02   .9999999 -.0001323 -.0001198
T  295 19 .1518902E+11   2300020E-01  .3293E+02 -.2000E+02   .9999999  .0002518 -.0001692
T  296 19 .1519028E+11   2300014E-01  .1127E+02 -.2188E+01   .9999999  .0001389 -.0000177
T  297 19 .1519004E+11   2300012E-01 -.1565E+02  .1068E+02   .9999999 -.0001612  .0000043
T  298 19 .1518967E+11   2300001E-01 -.3803E+01 -.1501E+02   .9999999 -.0002560 -.0002416
T  299 19 .1519016E+11   2300017E-01  .1115E+02  .1650E+02   .9999999  .0001052  .0001431
T  300 19 .1518945E+11   2300010E-01  .1982E+02  .4549E+01   .9999999  .0001323  .0001057
T  301 19 .1519097E+11   2300010E-01  .8845E+01  .8140E+01   .9999999  .0002767  .0001742
T  302 19 .1518933E+11   2300001E-01  .1013E+02  .1177E+02   .9999999  .0001786  .0001784
T  303 19 .1518981E+11   2300002E-01  .7132E+01 -.1744E+02   .9999999  .0001686 -.0002808
T  304 19 .1518958E+11   2300014E-01 -.1050E+02  .2715E+01   .9999999 -.0000926  .0000406
T  305 19 .1519092E+11   2300001E-01 -.4139E+01  .5805E+01   .9999999 -.0000986  .0000232
T  306 19 .1519005E+11   2300004E-01 -.2293E+00 -.1043E+02   .9999999 -.0001260 -.0000515
T  307 19 .1518929E+11   2300019E-01 -.3604E+01 -.2706E+01   .9999999 -.0000373  .0000482
T  308 19 .1519029E+11   2300017E-01  .6173E+01 -.1738E+02   .9999999  .0001446 -.0003783
T  309 19 .1518862E+11   2300003E-01 -.5306E+01 -.4204E+01   .9999999  .0000847  .0000150
T  310 19 .1518979E+11   2300008E-01 -.8435E+01 -.5180E+01   .9999999 -.0000340 -.0000092
T  311 19 .1518878E+11   2300019E-01  .8293E+01  .6961E+01   .9999999  .0001405  .0000701
T  312 19 .1519157E+11   2300022E-01 -.2650E+01 -.8846E+01   .9999999 -.0000310 -.0000968
T  313 19 .1518938E+11   2300017E-01  .3751E+01 -.3227E+01   .9999999  .0001483  .0000637
T  314 19 .1519045E+11   2300004E-01  .4705E+01 -.2517E+01   .9999999 -.0000671 -.0002212
T  315 19 .1519081E+11   2300017E-01  .1632E+02 -.8722E+01   .9999999  .0001270 -.0001752
T  316 19 .1519128E+11   2300007E-01  .2469E+02 -.1173E+02   .9999999  .0002665 -.0002740
T  317 19 .1519043E+11   2300023E-01  .6439E+01  .8591E+01   .9999999  .0000600  .0003091
T  318 19 .1519068E+11   2300015E-01 -.1658E+02  .2816E+01   .9999999 -.0003668  .0001162
T  319 19 .1518988E+11   2300022E-01  .2573E+02 -.6513E+01   .9999998  .0006038 -.0001780
T  320 19 .1518868E+11   2300004E-01  .4590E+00  .1412E+02   .9999999 -.0000462  .0001341
T  321 19 .1519040E+11   2300011E-01  .1542E+02 -.1391E+02   .9999999  .0001878 -.0000101
T  322 19 .1519111E+11   2300016E-01 -.2542E+00 -.4587E+01   .9999999  .0000151 -.0000280
T  323 19 .1518993E+11   2300003E-01  .5119E+01 -.4597E+01   .9999999 -.0000093 -.0001092
T  324 19 .1518963E+11   2300006E-01  .1294E+02 -.2012E+01   .9999999  .0001300  .0000616
T  325 19 .1519031E+11   2300010E-01 -.1463E+00  .1014E+02   .9999999  .0000626  .0002882
T  326 19 .1518936E+11   2300009E-01 -.4377E+01 -.6055E+00   .9999999 -.0001740 -.0000276
T  327 19 .1518916E+11   2300016E-01 -.1001E+02 -.1406E+02   .9999999 -.0001979 -.0001384
T  328 19 .1519103E+11   2300014E-01  .4788E+01  .1777E+01   .9999999 -.0000825 -.0000590
T  329 19 .1519002E+11   2300000E-01  .2894E+01  .1876E+02   .9999999  .0001504  .0003305
T  330 19 .1518970E+11   2300014E-01 -.1671E+02 -.2631E+01   .9999999 -.0000803  .0000014
T  331 19 .1518927E+11   2300010E-01 -.5622E+01  .3280E+01   .9999999 -.0001511  .0000009
T  332 19 .1519091E+11   2300010E-01 -.2776E+01 -.1761E+02   .9999999  .0000750 -.0000337
T  333 19 .1518944E+11   2300020E-01 -.2913E+01  .7746E+01   .9999999 -.0000763  .0002693
T  334 19 .1519055E+11   2300002E-01  .1553E+02 -.1385E+01   .9999999  .0000733  .0000079
T  335 19 .1518991E+11   2300009E-01 -.1299E+02  .1730E+02   .9999999 -.0000494  .0000630
T  336 19 .1518974E+11   2300010E-01 -.2535E+02 -.3318E+01   .9999999 -.0003575 -.0000939
T  337 19 .1518973E+11   2300004E-01 -.2543E+02  .1656E+01   .9999999 -.0002306 -.0000226
T  338 19 .1519169E+11   2300008E-01 -.1276E+02  .2750E+01   .9999999 -.0002771  .0000957
T  339 19 .1519068E+11   2300016E-01  .1865E+02  .1215E+02   .9999999  .0000742  .0000517
T  340 19 .1518882E+11   2300022E-01 -.1052E+02 -.9399E+01   .9999999  .0000449 -.0001186
T  341 19 .1519098E+11   2300018E-01 -.5806E+01 -.5057E+01   .9999999 -.0001733 -.0001719
T  342 19 .1518886E+11   2300000E-01 -.2462E+01  .2938E+01   .9999999 -.0000216 -.0001167
T  343 19 .1518981E+11   2300007E-01  .8947E+01  .2315E+01   .9999999  .0000036 -.0000189
T  344 19 .1519059E+11   2300017E-01 -.2389E+02 -.2526E+01   .9999999 -.0002338  .0000505
T  345 19 .1519132E+11   2300018E-01  .1280E+02 -.1313E+02   .9999999  .0000264 -.0000474
T  346 19 .1519108E+11   2300020E-01 -.1937E+02 -.4251E+01   .9999998 -.0002597  .0005228
T  347 19 .1518919E+11   2300010E-01  .6614E+01 -.1585E+02   .9999999 -.0000323 -.0002469
T  348 19 .1519175E+11   2300020E-01  .8345E+01  .3586E+01   .9999999  .0000965  .0001012
T  349 19 .1519059E+11   2300003E-01 -.6641E+01 -.1089E+02   .9999999  .0001416 -.0001609
T  350 19 .1518887E+11   2300015E-01 -.6946E+01 -.7275E+01   .9999999  .0000024 -.0000427
T  351 19 .1518840E+11   2300009E-01  .4827E+01  .7122E+01   .9999999  .0000906  .0001117
T  352 19 .1519027E+11   2300010E-01  .5398E+01 -.1882E+02   .9999999  .0000217 -.0000757
T  353 19 .1519067E+11   2300001E-01 -.1332E+02  .2192E+02   .9999999 -.0001519  .0002707
T  354 19 .1518938E+11   2300010E-01  .6103E+01 -.1287E+02   .9999999  .0000912 -.0001335
T  355 19 .1519012E+11   2300002E-01  .5001E+01 -.1288E+02   .9999999  .0001967 -.0001030
T  356 19 .1518915E+11   2300009E-01  .9043E+01  .9361E+01   .9999999  .0002396  .0000856
T  357 19 .1518939E+11   2300019E-01  .6226E+01 -.8091E+01   .9999999  .0000467  .0001269
T  358 19 .1518888E+11   2300009E-01 -.1606E+02 -.1215E+01   .9999999 -.0002747 -.0000340
T  359 19 .1518934E+11   2300018E-01 -.6384E+01 -.4636E+01   .9999999  .0000082 -.0001479
T  360 19 .1519094E+11   2300007E-01 -.3956E+01 -.1321E+02   .9999999 -.0000111 -.0000865
T  361 19 .1519050E+11   2300004E-01  .1194E+02  .1455E+01   .9999999  .0001780 -.0000481
T  362 19 .1519011E+11   2300010E-01  .3858E+01  .4491E+01   .9999999  .0001796 -.0000285
T  363 19 .1518951E+11   2300018E-01  .1551E+02 -.2504E+02   .9999999  .0002823 -.0004230
T  364 19 .1518944E+11   2300004E-01  .2536E+02  .3094E+02   .9999999  .0000833  .0003156
T  365 19 .1518995E+11   2300014E-01  .2673E+02  .4271E+02   .9999999  .0001556  .0000833
T  366 19 .1519015E+11   2300021E-01  .6125E+01  .3035E+01   .9999999  .0000754  .0000750
T  367 19 .1518985E+11   2300018E-01 -.1026E+01 -.2345E+02   .9999999  .0001257 -.0002396
T  368 19 .1519052E+11   2300013E-01  .7168E+01  .2662E+01   .9999999  .0000211  .0000958
T  369 19 .1519062E+11   2300012E-01  .1743E+02 -.4342E+01   .9999999  .0002890  .0000873
T  370 19 .1519179E+11   2300011E-01 -.3322E+01 -.8569E+01   .9999999  .0000207 -.0002398
T  371 19 .1518950E+11   2300004E-01  .5208E+01  .5303E+01   .9999999  .0000742  .0000985
T  372 19 .1518869E+11   2300017E-01  .7940E+01 -.8548E+01   .9999999  .0002014 -.0000335
T  373 19 .1519010E+11   2300014E-01  .1296E+02  .4016E+01   .9999999  .0001429  .0000063
T  374 19 .1519043E+11   2300005E-01  .1740E+02 -.1045E+02   .9999999  .0001840 -.0000751
T  375 19 .1519024E+11   2300007E-01 -.8547E+01  .6612E+01   .9999999 -.0001676  .0001249
T  376 19 .1518965E+11   2300008E-01  .8781E+01  .1024E+02   .9999999  .0001119  .0001576
T  377 19 .1518968E+11   2300017E-01  .1641E+02  .1036E+02   .9999999  .0001545  .0001142
T  378 19 .1518968E+11   2300013E-01 -.1555E+03  .1561E+03   .9999975 -.0015259  .0016084
T  379 19 .1519007E+11   2300021E-01  .1042E+02 -.9245E+01   .9999999  .0001162 -.0001197
T  380 19 .1518971E+11   2300012E-01 -.6351E+00  .1465E+02   .9999999 -.0000253  .0001442
T  381 19 .1519058E+11   2300000E-01  .1241E+02 -.2530E+01   .9999999  .0001583 -.0000239
T  382 19 .1519077E+11   2300017E-01  .2487E+01 -.1460E+02   .9999999  .0000114 -.0001991
T  383 19 .1519050E+11   2300011E-01 -.6480E+00  .7196E+01   .9999999 -.0000408  .0000960
T  384 19 .1519002E+11   2300022E-01  .1036E+02 -.1176E+02   .9999999  .0001187 -.0001399
T  385 19 .1519080E+11   2300015E-01  .1293E+02  .1755E+02   .9999999  .0000381  .0003435
T  386 19 .1518944E+11   2300019E-01  .2831E+02  .3478E+01   .9999999  .0003465 -.0001959
T  387 19 .1518907E+11   2300005E-01 -.3112E+00  .9703E+01   .9999999 -.0000367  .0001566
T  388 19 .1518971E+11   2300016E-01 -.1554E+02  .1132E+02   .9999999 -.0000495  .0000655
T  389 19 .1519085E+11   2300019E-01 -.1176E+00 -.9903E+01   .9999999 -.0000746 -.0000410
T  390 19 .1518930E+11   2300011E-01  .3245E+01 -.8628E+01   .9999996  .0003764  .0008275
T  391 19 .1518986E+11   2300007E-01 -.2555E+02 -.1693E+02   .9999999 -.0002197 -.0000706
T  392 19 .1518853E+11   2300008E-01  .2030E+02 -.6160E+01   .9999999  .0001873 -.0001983
T  393 19 .1519034E+11   2300023E-01  .4595E+02  .3158E+02   .9999999  .0004572  .0002020
T  394 19 .1519098E+11   2300010E-01  .3625E+01 -.7938E+01   .9999999  .0000715 -.0001288
T  395 19 .1519000E+11   2300010E-01 -.1547E+01  .6665E+01   .9999999 -.0000753  .0000605
T  396 19 .1518965E+11   2300016E-01  .3871E+01  .1415E+02   .9999999  .0001031  .0000877
T  397 19 .1519108E+11   2300008E-01 -.1564E+02  .1345E+02   .9999999 -.0003206  .0002341
T  398 19 .1518885E+11   2300021E-01  .8075E+01  .1408E+02   .9999999  .0000526  .0001626
T  399 19 .1519130E+11   2300011E-01  .6689E+01  .9737E+01   .9999999 -.0001339  .0002011
T  400 19 .1518916E+11   2300011E-01  .5142E+01 -.1224E+02   .9999999  .0002162 -.0000862
T  401 19 .1518993E+11   2300016E-01 -.4496E+01 -.5836E+01   .9999999 -.0002678  .0000237
T  402 19 .1519091E+11   2300022E-01 -.8637E+01 -.1089E+02   .9999999 -.0000201 -.0001763
T  403 19 .1518909E+11   2300020E-01 -.7502E+01 -.8946E+01   .9999999 -.0000321 -.0001565
T  404 19 .1518978E+11   2300012E-01  .2105E+02  .5438E+01   .9999999  .0002629  .0000735
T  405 19 .1519054E+11   2300020E-01 -.1300E+02 -.1095E-01   .9999999 -.0001508  .0000206
T  406 19 .1518918E+11   2300007E-01  .2161E+01  .9603E-01   .9999999  .0000945 -.0000105
T  407 19 .1519011E+11   2300013E-01 -.1176E+02 -.5756E+00   .9999999 -.0001059 -.0000602
T  408 19 .1518976E+11   2300006E-01  .7631E+01  .1177E+01   .9999999  .0001496  .0002145
T  409 19 .1519109E+11   2300001E-01  .4105E+01  .7994E+00   .9999999  .0000204  .0001221
T  410 19 .1519099E+11   2300020E-01  .4147E+01 -.1237E+02   .9999999  .0001953 -.0003130
T  411 19 .1518928E+11   2300014E-01  .8042E+01  .1028E+02   .9999999  .0001913  .0002338
T  412 19 .1519063E+11   2300012E-01 -.4550E+01  .9373E+00   .9999999 -.0000457 -.0000643
T  413 19 .1519015E+11   2300013E-01  .5933E+01 -.8406E+01   .9999999  .0000519 -.0000986
T  414 19 .1518965E+11   2300000E-01 -.5101E+01  .1822E+02   .9999999 -.0001144  .0001892
T  415 19 .1519065E+11   2300022E-01 -.1512E+01 -.1421E+02   .9999999 -.0000881 -.0002181
T  416 19 .1518989E+11   2300015E-01  .5859E+01  .4055E+01   .9999999  .0001226  .0000178
T  417 19 .1518989E+11   2300022E-01 -.7349E+01  .8145E+01   .9999999 -.0003069  .0002655
T  418 19 .1519069E+11   2300016E-01  .6897E+01  .1607E+02   .9999999  .0001669  .0001596
T  419 19 .1518993E+11   2300003E-01  .9784E+00 -.6675E+01   .9999999  .0000277 -.0000222
T  420 19 .1519081E+11   2300000E-01  .1324E+02  .3095E+01   .9999999  .0001455  .0000304
T  421 19 .1518989E+11   2300003E-01 -.6019E+01 -.1030E+02   .9999999 -.0000462 -.0001055
T  422 19 .1519207E+11   2300022E-01  .1233E+02  .1459E+02   .9999999 -.0001045  .0002241
T  423 19 .1519099E+11   2300016E-01  .7944E+01 -.9655E+01   .9999999  .0001070 -.0000987
T  424 19 .1518956E+11   2300018E-01 -.2456E+01 -.5655E+01   .9999999 -.0000626 -.0000409
T  425 19 .1519062E+11   2300013E-01  .2823E+02 -.1648E+02   .9999999  .0004044 -.0001898
T  426 19 .1519005E+11   2300011E-01 -.1310E+02 -.1693E+02   .9999999 -.0001995 -.0002691
T  427 19 .1519053E+11   2300021E-01 -.1567E+02 -.1929E+02   .9999999 -.0001807 -.0004368
T  428 19 .1518979E+11   2300001E-01 -.3355E+02 -.1539E+02   .9999999 -.0003702 -.0003720
T  429 19 .1519063E+11   2300011E-01 -.6315E+00 -.5050E+01   .9999999  .0000197 -.0001637
T  430 19 .1518905E+11   2300022E-01  .7903E+01  .6268E+01   .9999999  .0000224  .0000151
T  431 19 .1518932E+11   2300022E-01  .1477E+01  .2353E+02   .9999999 -.0000408  .0002519
T  432 19 .1519091E+11   2300013E-01 -.1813E+02 -.8881E+01   .9999999 -.0001868 -.0000341
T  433 19 .1519120E+11   2300009E-01 -.1389E+02  .1528E+02   .9999999 -.0001672  .0003466
T  434 19 .1518998E+11   2300006E-01 -.5262E+01  .2585E+01   .9999999 -.0000354 -.0000315
T  435 19 .1518910E+11   2300015E-01 -.3649E+01  .6066E+01   .9999999  .0000248 -.0000445
T  436 19 .1519013E+11   2300006E-01 -.5673E+01  .3720E+01   .9999999 -.0002293  .0001970
T  437 19 .1518903E+11   2300018E-01  .9500E+01 -.2578E+01   .9999999  .0001126 -.0000756
T  438 19 .1518986E+11   2300018E-01  .2920E+01 -.1231E+02   .9999999  .0000814 -.0000995
T  439 19 .1518961E+11   2300007E-01 -.4242E+01  .1648E+02   .9999999  .0000443  .0001650
T  440 19 .1518999E+11   2300018E-01 -.3784E+01 -.4784E+01   .9999999 -.0001243 -.0001223
T  441 19 .1518925E+11   2300014E-01 -.1076E+01  .1906E+02   .9999999  .0000734  .0003196
T  442 19 .1519066E+11   2300008E-01 -.2979E+01  .6929E+01   .9999999 -.0000230  .0000964
T  443 19 .1518915E+11   2300020E-01 -.1169E+02  .1042E+02   .9999999 -.0000989  .0001589
T  444 19 .1518975E+11   2300011E-01  .2297E+01  .4069E+01   .9999999  .0000073  .0000934
T  445 19 .1519005E+11   2300008E-01 -.5972E+00 -.1418E+02   .9999999 -.0000591 -.0002523
T  446 19 .1518989E+11   2300016E-01  .7750E+01  .1135E+01   .9999999  .0001436 -.0000116
T  447 19 .1519057E+11   2300020E-01  .3427E+01  .1218E+02   .9999999 -.0000292  .0000902
T  448 19 .1519122E+11   2300006E-01  .1192E+02  .1072E+02   .9999999  .0001589  .0001405
T  449 19 .1518996E+11   2300000E-01 -.3839E+01  .7278E+01   .9999999 -.0001488 -.0000299
T  450 19 .1519040E+11   2300019E-01 -.8800E+01 -.4354E+01   .9999999 -.0002392 -.0000606
T  451 19 .1519041E+11   2300002E-01 -.1610E+02 -.7784E+01   .9999999 -.0002649 -.0000461
T  452 19 .1519082E+11   2300021E-01 -.6418E+01 -.9108E-01   .9999999 -.0001141 -.0000279
T  453 19 .1519237E+11   2300020E-01 -.6339E+01  .1920E+01   .9999999 -.0000641 -.0000669
T  454 19 .1518769E+11   2300021E-01  .6454E+01 -.2874E+01   .9999999  .0002758 -.0000610
T  455 19 .1518913E+11   2300000E-01  .1004E+01 -.1493E+02   .9999999  .0000372 -.0001143
T  456 19 .1518895E+11   2300015E-01 -.8256E+01 -.1063E+02   .9999999  .0001062 -.0001828
T  457 19 .1518998E+11   2300021E-01 -.1260E+02 -.1154E+02   .9999999 -.0001871 -.0001370
T  458 19 .1518877E+11   2300015E-01  .4601E+01 -.5622E+01   .9999999  .0001542 -.0000626
T  459 19 .1518843E+11   2300010E-01 -.4687E+01  .3135E+01   .9999999 -.0001135  .0001259
T  460 19 .1519178E+11   2300013E-01 -.1378E+01  .6414E+00   .9999999 -.0000448  .0000130
T  461 19 .1518877E+11   2300017E-01 -.1546E+02 -.8567E+01   .9999999 -.0001977 -.0002019
T  462 19 .1518983E+11   2300004E-01 -.2363E+02 -.7942E+01   .9999999 -.0001725  .0000618
T  463 19 .1519155E+11   2300013E-01 -.9545E+01  .1108E+02   .9999999  .0000983  .0002029
T  464 19 .1518991E+11   2300009E-01  .2594E+01  .1518E+02   .9999999 -.0000314  .0002067
T  465 19 .1518952E+11   2300006E-01 -.2380E+01  .5142E+01   .9999999 -.0001155  .0000221
T  466 19 .1518797E+11   2300018E-01 -.7709E+01  .9294E+01   .9999999 -.0000752  .0001106
T  467 19 .1518993E+11   2300007E-01 -.5089E+01 -.1674E+02   .9999999 -.0000938 -.0002177
T  468 19 .1519040E+11   2300023E-01  .2103E+02 -.9594E+01   .9999999  .0001883 -.0001582
T  469 19 .1519005E+11   2300020E-01  .3783E+01 -.2847E+00   .9999999  .0001122  .0000682
T  470 19 .1519100E+11   2300019E-01 -.3159E+00 -.1247E-01   .9999999  .0001114  .0001050
T  471 19 .1519078E+11   2300015E-01  .1572E+02 -.1284E+02   .9999999  .0001680 -.0001196
T  472 19 .1518978E+11   2300021E-01  .5655E+01  .8504E+01   .9999999  .0001433  .0001746
T  473 19 .1519017E+11   2300022E-01  .1464E+02 -.2340E+02   .9999999  .0000149 -.0001309
T  474 19 .1518933E+11   2300011E-01  .2074E+02 -.8095E+01   .9999999  .0000473 -.0001225
T  475 19 .1519048E+11   2300005E-01  .1512E+02 -.1191E+02   .9999999  .0002210 -.0002399
T  476 19 .1518955E+11   2300004E-01  .8814E+01 -.9243E+01   .9999999  .0001486 -.0000167
T  477 19 .1519176E+11   2300007E-01 -.5047E+02  .2551E+02   .9999997 -.0006242  .0004654
T  478 19 .1518985E+11   2300016E-01 -.9683E+01 -.1354E+01   .9999999 -.0000438 -.0000026
T  479 19 .1519064E+11   2300002E-01 -.1341E+01 -.3492E+01   .9999999 -.0000397 -.0000273
T  480 19 .1518907E+11   2300000E-01 -.2573E+02  .1554E+02   .9999999 -.0002953  .0000747
T  481 19 .1518973E+11   2300011E-01 -.4180E+01  .4262E+00   .9999999  .0001558  .0000754
T  482 19 .1519049E+11   2300011E-01 -.6925E+00 -.2197E+02   .9999999  .0000665 -.0001508
