============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  K(15.2 GeV) ==> Podk³adka+Tarcza(  34 um) ================
T 5490 19 .1518478E+11   3400006E-01  .1188E+02 -.7835E+02   .9999997  .0001161 -.0007205
T 5491 19 .1518253E+11   3400010E-01  .4573E+01  .4232E+02   .9999999 -.0000226  .0001129
T 5492 19 .1518213E+11   3400018E-01 -.3081E+02 -.6132E+01   .9999999 -.0001738  .0000235
T 5493 19 .1518172E+11   3400010E-01 -.8817E+01  .1819E+02   .9999999 -.0002138  .0001432
T 5494 19 .1518156E+11   3400018E-01  .3593E+01 -.1475E+01   .9999999  .0000919  .0000769
T 5495 19 .1518201E+11   3400001E-01  .9241E+01 -.1657E+02   .9999999  .0001573 -.0003344
T 5496 19 .1518393E+11   3400000E-01  .2493E+02 -.7866E+01   .9999999  .0000046 -.0000012
T 5497 19 .1518302E+11   3400013E-01  .1699E+02  .4329E+01   .9999999  .0000423 -.0000006
T 5498 19 .1518348E+11   3400016E-01 -.8690E+01 -.2871E+02   .9999999 -.0001597 -.0002045
T 5499 19 .1518439E+11   3400019E-01  .2500E+02  .1346E+02   .9999999  .0000672  .0000124
T 5500 19 .1518213E+11   3400014E-01 -.6304E+00 -.2374E+02   .9999999 -.0000012 -.0002468
T 5501 19 .1518216E+11   3400004E-01 -.2283E+02 -.3491E+01   .9999999 -.0000800  .0001026
T 5502 19 .1518298E+11   3400017E-01  .2916E+00  .3626E+02   .9999999 -.0000357  .0001366
T 5503 19 .1518161E+11   3400021E-01  .1340E+02  .3414E+02   .9999999  .0000296  .0003393
T 5504 19 .1518243E+11   3400016E-01 -.2562E+02 -.6510E+01   .9999999 -.0002303  .0000947
T 5505 19 .1518116E+11   3400017E-01 -.2811E+02  .2953E+02   .9999999 -.0002864  .0003842
T 5506 19 .1518331E+11   3400022E-01  .2353E+02  .6881E+01   .9999999  .0002173  .0001050
T 5507 19 .1518116E+11   3400016E-01 -.5456E+02  .3485E+02   .9999999 -.0004930  .0000896
T 5508 19 .1518196E+11   3400023E-01 -.3600E+01 -.2955E+02   .9999999  .0000489 -.0001425
T 5509 19 .1518229E+11   3400021E-01 -.3233E+02  .2243E+02   .9999999 -.0003703  .0001354
T 5510 19 .1518330E+11   3400006E-01  .1779E+02 -.1143E+02   .9999999  .0002386 -.0000850
T 5511 19 .1518265E+11   3400022E-01 -.4564E+02  .5307E+02   .9999999 -.0003387  .0001403
T 5512 19 .1518524E+11   3400006E-01  .2733E+02  .8585E+01   .9999999  .0002480  .0000913
T 5513 19 .1518176E+11   3400018E-01 -.2799E+02 -.2194E+02   .9999999 -.0002680 -.0002696
T 5514 19 .1518231E+11   3400009E-01  .4768E+01 -.1548E+00   .9999999  .0001741 -.0000926
T 5515 19 .1518168E+11   3400019E-01 -.1670E+02  .1430E+02   .9999999 -.0001990  .0001597
T 5516 19 .1518184E+11   3400023E-01  .5080E+02  .4900E+02   .9999999  .0003314  .0003973
T 5517 19 .1518178E+11   3400002E-01  .1618E+02 -.2159E+02   .9999999  .0000764 -.0003155
T 5518 19 .1518483E+11   3400019E-01 -.1344E+03  .3628E+02   .9999979 -.0020031  .0005067
T 5519 19 .1518437E+11   3400015E-01 -.4762E+01  .4785E+01   .9999999  .0000994 -.0004127
T 5520 19 .1518197E+11   3400006E-01 -.4882E+02 -.6167E+01   .9999999 -.0002929  .0001531
T 5521 19 .1518291E+11   3400005E-01  .4088E+02 -.2435E+02   .9999999  .0002091 -.0003138
T 5522 19 .1518314E+11   3400019E-01  .8253E+01  .7718E+01   .9999999  .0001329 -.0000447
T 5523 19 .1518184E+11   3400022E-01  .4436E+02  .1020E+02   .9999999  .0003491  .0001664
T 5524 19 .1518374E+11   3400019E-01 -.1514E+02 -.1113E+01   .9999999 -.0002511  .0001068
T 5525 19 .1518290E+11   3400000E-01 -.5157E+01 -.1108E+01   .9999999 -.0001729 -.0000612
T 5526 19 .1518128E+11   3400023E-01  .1074E+01 -.2237E+02   .9999999 -.0000179 -.0002161
T 5527 19 .1518199E+11   3400016E-01 -.6212E+01 -.2424E+02   .9999999  .0000910 -.0001048
T 5528 19 .1518181E+11   3400008E-01 -.1504E+02  .6597E+02   .9999998 -.0001587  .0006698
T 5529 19 .1518140E+11   3400000E-01 -.7426E+00  .1674E+02   .9999999  .0001943  .0001280
T 5530 19 .1518404E+11   3400003E-01  .2034E+02 -.1369E+02   .9999999  .0002125 -.0000699
T 5531 19 .1518525E+11   3400009E-01  .3479E+02  .2647E+02   .9999999  .0002345  .0000538
T 5532 19 .1518409E+11   3400023E-01 -.2422E+02  .1348E+02   .9999999 -.0004408  .0000793
T 5533 19 .1518203E+11   3400018E-01 -.4635E+02 -.1903E+02   .9999999 -.0003755 -.0002670
T 5534 19 .1518362E+11   3400010E-01  .3153E+02  .5492E+01   .9999999  .0003619  .0001004
T 5535 19 .1518434E+11   3400014E-01  .1376E+01  .6709E+02   .9999999  .0000228  .0003678
T 5536 19 .1518372E+11   3400015E-01  .2088E+02 -.3436E+02   .9999999  .0001283 -.0002401
T 5537 19 .1518326E+11   3400016E-01  .2918E+00 -.4027E+01   .9999999  .0000580 -.0001436
T 5538 19 .1518252E+11   3400022E-01  .1093E+02  .1237E+02   .9999999  .0000222  .0000220
T 5539 19 .1517996E+11   3400009E-01  .3490E+02 -.3488E+02   .9999999  .0003568 -.0002745
T 5540 19 .1518309E+11   3400015E-01 -.3784E+01 -.3397E+02   .9999999 -.0000194 -.0002777
T 5541 19 .1518282E+11   3400005E-01  .8583E+02 -.2222E+01   .9999999  .0005068 -.0001235
T 5542 19 .1518398E+11   3400002E-01 -.2026E+02 -.1886E+02   .9999999 -.0001103 -.0001224
T 5543 19 .1518303E+11   3400000E-01  .1747E+01 -.1480E+02   .9999999 -.0000056 -.0001082
T 5544 19 .1518346E+11   3400002E-01  .1054E+01  .1267E+01   .9999999 -.0001266  .0000284
T 5545 19 .1518244E+11   3400021E-01  .3948E+02 -.2771E+02   .9999999  .0004351 -.0002934
T 5546 19 .1518216E+11   3400018E-01 -.9762E+01  .4346E+02   .9999999 -.0000798  .0003841
T 5547 19 .1518039E+11   3400017E-01 -.4364E+02 -.1989E+02   .9999999 -.0002594 -.0003158
T 5548 19 .1518217E+11   3400017E-01 -.1520E+02  .5204E+01   .9999999 -.0001597  .0000079
T 5549 19 .1518269E+11   3400013E-01  .4782E+01  .2937E+02   .9999999  .0000996  .0002728
T 5550 19 .1518279E+11   3400004E-01  .4558E+02  .1358E+02   .9999999  .0002337  .0000754
T 5551 19 .1518268E+11   3400022E-01 -.4001E+02  .9568E+01   .9999999 -.0001973 -.0000667
T 5552 19 .1518429E+11   3400021E-01 -.5269E+01  .2713E+02   .9999999  .0000769  .0000278
T 5553 19 .1518263E+11   3400009E-01  .1389E+02 -.3356E+02   .9999999  .0002302 -.0003450
T 5554 19 .1518339E+11   3400013E-01 -.8322E+01  .7248E+01   .9999999 -.0000651  .0000801
T 5555 19 .1518157E+11   3400007E-01  .7550E+01 -.4697E+02   .9999999 -.0000994 -.0004801
T 5556 19 .1518234E+11   3400016E-01 -.1738E+02 -.1069E+02   .9999999 -.0000174  .0000306
T 5557 19 .1518327E+11   3400011E-01  .1245E+02  .1844E+02   .9999999 -.0000138 -.0000863
T 5558 19 .1518282E+11   3400019E-01 -.7575E+01 -.4330E+01   .9999999 -.0001098 -.0001066
T 5559 19 .1518315E+11   3400004E-01 -.2136E+02  .5406E+02   .9999999 -.0001222  .0004512
T 5560 19 .1518242E+11   3400021E-01  .3676E+02  .1719E+02   .9999999  .0000625  .0000964
T 5561 19 .1518246E+11   3400013E-01  .1975E+03  .2126E+03   .9999986  .0012436  .0010967
T 5562 19 .1518377E+11   3400006E-01  .7262E+01 -.2944E+02   .9999999  .0000768 -.0001047
T 5563 19 .1518198E+11   3400022E-01  .4776E+02 -.2934E+02   .9999999  .0001577 -.0002576
T 5564 19 .1518373E+11   3400016E-01  .1055E+02  .2239E+02   .9999999  .0000970  .0000323
T 5565 19 .1518403E+11   3400013E-01 -.2105E+02 -.1346E+02   .9999999 -.0001098 -.0001272
T 5566 19 .1518585E+11   3400011E-01 -.1619E+02  .1883E+02   .9999999  .0000320  .0003083
T 5567 19 .1518447E+11   3400013E-01  .3841E+02 -.3354E+02   .9999999  .0002625 -.0002776
T 5568 19 .1518270E+11   3400012E-01 -.1384E+02 -.6040E+01   .9999999 -.0001129 -.0000699
T 5569 19 .1518029E+11   3400008E-01 -.5418E+02  .1950E+02   .9999999 -.0002790  .0001415
T 5570 19 .1518368E+11   3400004E-01  .1289E+02  .2696E+02   .9999999  .0004039  .0000693
T 5571 19 .1518324E+11   3400018E-01  .9474E+01  .3350E+02   .9999999  .0001993  .0001844
T 5572 19 .1518311E+11   3400006E-01 -.1709E+02 -.3482E+02   .9999999 -.0001452 -.0001399
T 5573 19 .1518426E+11   3400017E-01  .2418E+02 -.5550E+02   .9999999  .0001558 -.0002380
T 5574 19 .1518325E+11   3400019E-01  .3379E+02 -.2814E+02   .9999999  .0002242 -.0001417
T 5575 19 .1518118E+11   3400007E-01 -.1219E+02 -.2560E+02   .9999999 -.0001210 -.0003288
T 5576 19 .1518192E+11   3400005E-01 -.1417E+02  .1361E+02   .9999999  .0001238 -.0001070
T 5577 19 .1518272E+11   3400001E-01  .1734E+02  .6103E+01   .9999999  .0000434  .0000830
T 5578 19 .1518207E+11   3400023E-01  .2818E+01 -.7932E+00   .9999997 -.0005477 -.0004899
T 5579 19 .1518122E+11   3400001E-01 -.6363E+02  .5308E+02   .9999999 -.0003150  .0002561
T 5580 19 .1518164E+11   3400010E-01  .9582E+01 -.3364E+02   .9999999  .0001257 -.0002420
T 5581 19 .1518354E+11   3400013E-01 -.3685E+02  .3595E+02   .9999999 -.0002607  .0001612
T 5582 19 .1518565E+11   3400019E-01 -.3289E+02 -.3089E+02   .9999999 -.0002514 -.0002063
T 5583 19 .1518216E+11   3400019E-01  .1138E+01 -.3184E+01   .9999999 -.0000793  .0000274
T 5584 19 .1518288E+11   3400001E-01 -.4537E+02  .1191E+02   .9999999 -.0003342  .0001735
T 5585 19 .1518268E+11   3400009E-01  .7272E+01 -.8792E+01   .9999999  .0001216 -.0000893
T 5586 19 .1518187E+11   3400001E-01  .2432E+02  .7278E+02   .9999787 -.0024412  .0060464
T 5587 19 .1518205E+11   3400007E-01  .1321E+02  .2297E+02   .9999999  .0000687  .0001154
T 5588 19 .1518193E+11   3400020E-01 -.1816E+02 -.2340E+02   .9999999 -.0002413 -.0001985
T 5589 19 .1518337E+11   3400010E-01 -.7735E+01  .3308E+02   .9999999  .0000446  .0001290
T 5590 19 .1518312E+11   3400006E-01  .5822E+01  .3869E+02   .9999999 -.0000230  .0004201
T 5591 19 .1518290E+11   3400015E-01  .1146E+01 -.7904E+01   .9999999 -.0000294  .0000856
T 5592 19 .1518393E+11   3400020E-01 -.1803E+02 -.1224E+02   .9999999 -.0000546 -.0001428
T 5593 19 .1518241E+11   3400013E-01 -.6834E+01  .1113E+02   .9999999 -.0002373 -.0000112
T 5594 19 .1518342E+11   3400014E-01  .3758E+02 -.3540E+02   .9999998  .0005052 -.0002414
T 5595 19 .1518211E+11   3400009E-01 -.2995E+02 -.1918E+02   .9999999 -.0001083 -.0001560
T 5596 19 .1518365E+11   3400008E-01  .3110E+01 -.2428E+02   .9999999  .0000254  .0000040
T 5597 19 .1518307E+11   3400000E-01 -.9781E+00  .1044E+02   .9999999 -.0001604  .0002745
T 5598 19 .1518607E+11   3400011E-01  .1605E+02 -.5259E+01   .9999999  .0001804  .0000262
T 5599 19 .1518534E+11   3400019E-01  .2462E+03  .7371E+02   .9999986  .0016189  .0003604
T 5600 19 .1518159E+11   3400008E-01  .1913E+02 -.6090E+01   .9999999  .0000608 -.0003747
T 5601 19 .1518325E+11   3400019E-01  .4199E+02  .1728E+02   .9999999  .0002064  .0002499
T 5602 19 .1518463E+11   3400020E-01  .5018E+01 -.1044E+02   .9999999  .0001713 -.0000653
T 5603 19 .1518305E+11   3400022E-01  .4767E+02  .1117E+01   .9999999  .0003907  .0001342
T 5604 19 .1518215E+11   3400007E-01 -.5539E+01 -.2257E+02   .9999999  .0000208 -.0001586
T 5605 19 .1518149E+11   3400018E-01  .3269E+02  .1122E+02   .9999999  .0000930  .0000253
T 5606 19 .1518273E+11   3400019E-01  .4296E+02 -.3474E+02   .9999999  .0001550 -.0002336
T 5607 19 .1518361E+11   3400016E-01 -.1974E+02  .5236E+02   .9999999 -.0001454  .0004017
T 5608 19 .1518335E+11   3400008E-01  .6035E+02 -.1073E+02   .9999999  .0003092 -.0002084
T 5609 19 .1518262E+11   3400021E-01 -.3944E+02  .1061E+02   .9999999 -.0001947  .0001839
T 5610 19 .1518310E+11   3400020E-01  .1089E+02 -.2651E+02   .9999999  .0001157 -.0001768
T 5611 19 .1518143E+11   3400014E-01  .6749E+01 -.1752E+02   .9999999  .0000831 -.0001007
T 5612 19 .1518270E+11   3400015E-01  .5285E+01 -.3511E+01   .9999999  .0001013  .0000111
T 5613 19 .1518210E+11   3400017E-01  .1295E+02 -.5003E+02   .9999999  .0002779 -.0003569
T 5614 19 .1518292E+11   3400022E-01 -.2084E+02 -.2768E+01   .9999999 -.0000843 -.0000547
T 5615 19 .1518343E+11   3400006E-01  .4623E+02  .3371E+02   .9999998  .0005053  .0004151
T 5616 19 .1518406E+11   3400022E-01 -.4071E+02 -.3325E+02   .9999999 -.0003085 -.0001984
T 5617 19 .1518173E+11   3400021E-01 -.2951E+02  .2776E+02   .9999999 -.0002118  .0002743
T 5618 19 .1518323E+11   3400018E-01  .2968E+02  .1321E+02   .9999999  .0003209  .0001426
T 5619 19 .1518262E+11   3400007E-01  .1649E+01 -.7933E+01   .9999999  .0001053 -.0001677
T 5620 19 .1518298E+11   3400016E-01 -.4561E+02 -.2139E+02   .9999998 -.0004973  .0002710
T 5621 19 .1518287E+11   3400007E-01  .3889E+02  .1607E+02   .9999999  .0001332  .0001274
T 5622 19 .1518299E+11   3400014E-01 -.6411E+01 -.3559E+01   .9999999 -.0000348 -.0000381
T 5623 19 .1518131E+11   3400022E-01  .3331E+02 -.1255E+00   .9999999 -.0001993  .0000287
T 5624 19 .1518294E+11   3400001E-01  .2491E+02  .1227E+02   .9999999  .0002414  .0001441
T 5625 19 .1518371E+11   3400017E-01  .3034E+02 -.2874E+01   .9999999  .0002877 -.0000509
T 5626 19 .1518237E+11   3400011E-01 -.4936E+00  .1449E+01   .9999999  .0000382 -.0000308
T 5627 19 .1518383E+11   3400022E-01 -.2040E+02 -.6690E+01   .9999999 -.0001021  .0002108
T 5628 19 .1518112E+11   3400005E-01 -.6329E+01 -.1896E+02   .9999999 -.0001307 -.0001113
T 5629 19 .1518330E+11   3400008E-01  .1449E+02 -.6931E+01   .9999999  .0000323  .0001216
T 5630 19 .1518242E+11   3400022E-01 -.2205E+02 -.4973E+02   .9999999 -.0000413 -.0003689
T 5631 19 .1518438E+11   3400010E-01 -.1423E+01 -.9814E+01   .9999999  .0000324  .0000294
T 5632 19 .1517868E+11   3400014E-01 -.1118E+02 -.2734E+00   .9999999  .0000038 -.0000472
T 5633 19 .1518196E+11   3400002E-01  .1515E+02 -.9453E+00   .9999999  .0003950 -.0000372
T 5634 19 .1518250E+11   3400023E-01  .1432E+02 -.6915E+00   .9999999  .0000788  .0002519
T 5635 19 .1518272E+11   3400015E-01 -.2705E+01  .1276E+02   .9999999 -.0000434 -.0000187
T 5636 19 .1518283E+11   3400005E-01 -.2083E+02  .2449E+02   .9999999 -.0002525  .0002037
T 5637 19 .1518164E+11   3400004E-01 -.1441E+02 -.4138E+02   .9999999 -.0000424 -.0002561
T 5638 19 .1518365E+11   3400012E-01 -.1950E+02  .4450E+01   .9999999 -.0004801 -.0000076
T 5639 19 .1518325E+11   3400023E-01 -.9316E+01  .1679E+02   .9999999 -.0000431 -.0000816
T 5640 19 .1518428E+11   3400011E-01  .2443E+02 -.6004E+02   .9999999  .0002092 -.0001327
T 5641 19 .1518211E+11   3400015E-01 -.6067E+02 -.2029E+02   .9999999 -.0003894 -.0003155
T 5642 19 .1518318E+11   3400023E-01 -.1543E+00  .1248E+02   .9999999 -.0000167  .0001530
T 5643 19 .1518319E+11   3400019E-01 -.3260E+02 -.1878E+00   .9999999 -.0004843  .0002435
T 5644 19 .1518303E+11   3400019E-01  .6910E+01 -.1869E+02   .9999999  .0000759 -.0002076
T 5645 19 .1518073E+11   3400004E-01 -.9579E+01 -.1588E+02   .9999999 -.0001805 -.0004204
T 5646 19 .1517988E+11   3400018E-01  .1189E+02  .4235E+01   .9999999  .0001344  .0000371
T 5647 19 .1518448E+11   3400018E-01  .2717E+01 -.4521E+02   .9999999  .0000175 -.0000331
T 5648 19 .1518142E+11   3400022E-01  .2478E+02  .5472E+02   .9999999  .0000784  .0003289
T 5649 19 .1518268E+11   3400016E-01 -.8401E+01  .4148E+01   .9999999  .0001136 -.0000934
T 5650 19 .1518377E+11   3400016E-01 -.3899E+01  .1242E+02   .9999999  .0000084  .0002225
T 5651 19 .1518206E+11   3400017E-01  .2644E+02 -.1830E+02   .9999999  .0002986  .0000935
T 5652 19 .1518374E+11   3400008E-01 -.1534E+02  .3244E+02   .9999999  .0000077  .0002985
T 5653 19 .1518425E+11   3400006E-01 -.7722E+01  .1076E+03   .9999997 -.0002377  .0007931
T 5654 19 .1518043E+11   3400017E-01  .2401E+02 -.3446E+02   .9999999  .0000457 -.0001789
T 5655 19 .1518418E+11   3400009E-01 -.1765E+02  .9192E+01   .9999999 -.0001736  .0001693
T 5656 19 .1518378E+11   3400013E-01  .1243E+02 -.4292E+02   .9999999  .0002473 -.0003816
T 5657 19 .1518105E+11   3400008E-01  .7182E+01 -.7106E+01   .9999999 -.0000659 -.0001749
T 5658 19 .1518308E+11   3400004E-01  .9766E+01 -.1494E+02   .9999999 -.0000498 -.0000035
T 5659 19 .1518348E+11   3400004E-01  .3240E+02 -.5776E+02   .9999997  .0003691 -.0006268
T 5660 19 .1518280E+11   3400021E-01  .2413E+02  .2268E+02   .9999999  .0000139  .0000399
T 5661 19 .1518158E+11   3400016E-01  .2615E+02 -.1251E+02   .9999999  .0002683 -.0001713
T 5662 19 .1518141E+11   3400006E-01 -.2463E+02  .9779E+01   .9999999 -.0002175 -.0000300
T 5663 19 .1518234E+11   3400000E-01 -.1279E+02  .3993E+01   .9999999 -.0000517  .0000331
T 5664 19 .1518172E+11   3400013E-01 -.5172E+02 -.6152E+02   .9999998 -.0003531 -.0004605
T 5665 19 .1518294E+11   3400020E-01 -.1676E+02 -.4506E+02   .9999999 -.0000214 -.0003425
T 5666 19 .1518459E+11   3400018E-01  .3151E+02 -.4916E+02   .9999999  .0002511 -.0004487
T 5667 19 .1518226E+11   3400005E-01  .1046E+02 -.6697E+02   .9999998  .0000391 -.0005653
T 5668 19 .1518371E+11   3400004E-01  .1104E+02  .2631E+02   .9999999  .0001232  .0002489
T 5669 19 .1518203E+11   3400018E-01  .9793E+00 -.3957E+01   .9999999 -.0001834  .0001361
T 5670 19 .1518095E+11   3400001E-01 -.1170E+02  .1223E+02   .9999999 -.0001388  .0000484
T 5671 19 .1518168E+11   3400010E-01  .3772E+01  .7853E+02   .9999999  .0000998  .0001567
T 5672 19 .1517945E+11   3400017E-01  .1907E+02 -.9628E+01   .9999999  .0001869 -.0002188
T 5673 19 .1518158E+11   3400017E-01  .1118E+02 -.2085E+02   .9999999  .0001862 -.0001348
T 5674 19 .1518128E+11   3400018E-01 -.2164E+02  .2514E+02   .9999999  .0001697  .0001836
T 5675 19 .1518277E+11   3400021E-01 -.5964E+02  .2196E+00   .9999999 -.0002932 -.0000572
T 5676 19 .1518446E+11   3400022E-01 -.2657E+01 -.2536E+02   .9999999  .0000639 -.0003471
T 5677 19 .1518273E+11   3400019E-01  .3257E+02 -.3276E+02   .9999999  .0000818 -.0001424
T 5678 19 .1518481E+11   3400012E-01 -.3930E+02 -.2690E+01   .9999999 -.0000775 -.0000129
T 5679 19 .1518268E+11   3400022E-01 -.2160E+02 -.9911E+01   .9999999 -.0001598  .0001188
T 5680 19 .1518295E+11   3400001E-01 -.1728E+02 -.3781E+01   .9999999 -.0001728 -.0002235
T 5681 19 .1518207E+11   3400004E-01  .4801E+02  .4831E+01   .9999999  .0002281 -.0000669
T 5682 19 .1518188E+11   3400016E-01  .4593E+02  .3865E+02   .9999999  .0001898  .0001759
T 5683 19 .1518176E+11   3400012E-01 -.4191E+02  .8096E+01   .9999999 -.0001002  .0000066
T 5684 19 .1518270E+11   3400021E-01 -.9354E+01 -.6240E+02   .9999999 -.0000352 -.0003451
T 5685 19 .1518308E+11   3400015E-01 -.4541E+02 -.6131E+02   .9999998 -.0001907 -.0005588
T 5686 19 .1518237E+11   3400003E-01  .5384E+02 -.6085E+02   .9999999  .0002944 -.0003163
T 5687 19 .1518319E+11   3400006E-01  .1686E+02 -.7458E+00   .9999999  .0001925 -.0001228
T 5688 19 .1518238E+11   3400016E-01 -.3719E+02 -.1651E+03   .9999926 -.0008529 -.0037416
T 5689 19 .1518078E+11   3400005E-01  .4211E+02  .5254E+01   .9999999  .0001693  .0000440
T 5690 19 .1518322E+11   3400020E-01  .8554E+01 -.1651E+02   .9999999 -.0000889 -.0001208
T 5691 19 .1518108E+11   3400018E-01  .3976E+02  .8295E+00   .9999999  .0002186 -.0000884
T 5692 19 .1518222E+11   3400019E-01  .1092E+02 -.3473E+02   .9999999 -.0000866 -.0000833
T 5693 19 .1518242E+11   3400007E-01 -.1129E+02  .1167E+02   .9999999 -.0000471  .0001091
T 5694 19 .1518408E+11   3400018E-01  .1784E+02 -.3208E+02   .9999999  .0001731 -.0003220
T 5695 19 .1518242E+11   3400022E-01  .5272E+02 -.2703E+02   .9999999  .0002543 -.0003091
T 5696 19 .1518175E+11   3400020E-01 -.1902E+02 -.1210E+02   .9999999 -.0000941 -.0000482
T 5697 19 .1518297E+11   3400016E-01 -.2342E+01  .2052E+02   .9999999  .0000452  .0000955
T 5698 19 .1518182E+11   3400015E-01  .1059E+02  .7947E+02   .9999999  .0003378  .0003785
T 5699 19 .1518314E+11   3400008E-01  .5647E+02  .9438E+01   .9999999  .0002663 -.0001714
T 5700 19 .1518138E+11   3400014E-01  .3576E+02 -.4048E+01   .9999999  .0001819  .0000972
T 5701 19 .1518319E+11   3400021E-01  .1403E+02  .1471E+02   .9999999 -.0001020  .0000457
T 5702 19 .1518133E+11   3400011E-01  .3255E+02 -.4400E+01   .9999999  .0001323  .0000135
T 5703 19 .1518431E+11   3400022E-01 -.9758E+01 -.6975E+01   .9999999 -.0001972  .0000709
T 5704 19 .1518196E+11   3400005E-01  .5960E+02  .6275E+02   .9999999  .0002346  .0002185
T 5705 19 .1518365E+11   3400000E-01 -.1820E+01 -.3177E+02   .9999999 -.0001227 -.0002310
T 5706 19 .1518338E+11   3400021E-01 -.5084E+01  .1049E+02   .9999999  .0000901  .0001314
T 5707 19 .1518260E+11   3400021E-01  .2993E+02  .1254E+02   .9999999  .0003948  .0002190
T 5708 19 .1518264E+11   3400001E-01  .9731E+01  .3969E+02   .9999999  .0004028  .0000857
T 5709 19 .1518323E+11   3400010E-01 -.1344E+02  .4615E+01   .9999999 -.0000049  .0000662
T 5710 19 .1518333E+11   3400022E-01 -.5250E+02 -.1661E+03   .9999990 -.0005824 -.0012985
T 5711 19 .1518192E+11   3400019E-01 -.1198E+03  .2680E+02   .9999992 -.0012182  .0003418
T 5712 19 .1518451E+11   3400008E-01  .4682E+01  .1380E+02   .9999999 -.0001357  .0001567
T 5713 19 .1518114E+11   3400000E-01  .2873E+02  .5251E+01   .9999999  .0002222  .0001301
T 5714 19 .1518234E+11   3400007E-01 -.1932E+01 -.3430E+02   .9999999 -.0000208 -.0001294
T 5715 19 .1518288E+11   3400021E-01  .4620E+01  .8223E+01   .9999999 -.0000026 -.0000405
T 5716 19 .1518253E+11   3400016E-01  .2948E+02  .2064E+02   .9999998  .0004875  .0003512
T 5717 19 .1518378E+11   3400001E-01 -.2586E+02  .5224E+02   .9999999 -.0001667  .0003007
T 5718 19 .1518299E+11   3400012E-01  .8515E+01  .6270E+01   .9999999  .0000395  .0001445
T 5719 19 .1518488E+11   3400004E-01  .3761E+01  .3132E+02   .9999999  .0000957  .0002880
T 5720 19 .1518136E+11   3400019E-01  .4536E+02 -.3247E+02   .9999999  .0003863 -.0003468
T 5721 19 .1518292E+11   3400018E-01  .1021E+02  .1227E+02   .9999999 -.0002220 -.0000017
T 5722 19 .1518183E+11   3400012E-01  .8281E+02 -.2354E+02   .9999997  .0007754 -.0000140
T 5723 19 .1518217E+11   3400020E-01  .1709E+02 -.1171E+02   .9999999  .0000644 -.0000772
T 5724 19 .1518284E+11   3400017E-01 -.2776E+02  .5008E+00   .9999999 -.0002199 -.0000578
T 5725 19 .1518263E+11   3400007E-01  .2748E+02  .3563E+01   .9999999  .0000340 -.0000138
T 5726 19 .1518248E+11   3400011E-01  .3716E+02  .4825E+02   .9999999  .0000878  .0002568
T 5727 19 .1518236E+11   3400017E-01 -.2284E+02 -.3786E+02   .9999999 -.0000648 -.0002685
T 5728 19 .1518088E+11   3400017E-01 -.9813E+01  .5314E+02   .9999999  .0001620  .0004531
T 5729 19 .1518343E+11   3400003E-01  .1354E+02 -.1959E+02   .9999999  .0000941 -.0001077
T 5730 19 .1518187E+11   3400020E-01  .4300E+00  .4972E+02   .9999999 -.0001261  .0002766
T 5731 19 .1518375E+11   3400006E-01  .7552E+01 -.2963E+01   .9999998  .0000041 -.0005524
